pmid;pmcid;doi;publisher_id;journal;journal_domain;journal_field;journal_subfield;n_authors;is_plos;is_bmc;title;n_references_tot;n_references;has_das;das_encouraged;das_required;das;p_year;p_month;has_month;n_cit_2;n_cit_3;n_cit_5;n_cit_tot;h_index_min;h_index_max;h_index_mean;h_index_median;das_class;j_lower
25793289.0;4368040;10.1371/journal.pone.0120068;PONE-D-14-29548;PLoS ONE;General;General Science & Technology;General Science & Technology;3;True;False;Conversation Electrified: ERP Correlates of Speech Act Recognition in Underspecified Utterances;82;49;True;True;True;The data are available from the Zenodo public database (DOI: 10.5281/zenodo.13003).;2015;3;True;3;4;4;4;0.0;3.0;1.0;0.0;3;plos one
27123590.0;4849750;10.1371/journal.pone.0154600;PONE-D-16-05591;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Thermal Niches of Two Invasive Genotypes of the Wheat Curl Mite Aceria tosichella: Congruence between Physiological and Geographical Distribution Data;70;23;True;True;True;Data is held in the public repository Zenodo under DOI: 10.5281/zenodo.46908.;2016;4;True;0;1;1;1;0.0;2.0;1.0;1.0;3;plos one
30562341.0;6298732;10.1371/journal.pone.0207827;PONE-D-18-19439;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Benchmarking treewidth as a practical component of tensor network simulations;37;23;True;True;True;All data are available at https://github.com/TheoryInPractice/ConSequences. Additionally, these data are available at Zenodo using the following DOI: and the Zenodo DOI is 10.5281/zenodo.1490522.;2018;7;True;0;0;0;0;0.0;0.0;0.0;0.0;3;plos one
28926594.0;5604984;10.1371/journal.pone.0184771;PONE-D-17-11318;PLoS ONE;General;General Science & Technology;General Science & Technology;3;True;False;History of nonnative Monk Parakeets in Mexico;85;16;True;True;True;All data used in analyses and plots in this paper are freely available at https://github.com/EAHobson/MX-monk-invasion, DOI 10.5281/zenodo.832314.;2017;7;True;0;0;0;0;0.0;1.0;0.33299999999999996;0.0;3;plos one
28938024.0;5609743;10.1371/journal.pone.0184703;PONE-D-16-42357;PLoS ONE;General;General Science & Technology;General Science & Technology;8;True;False;Perspectives on invasive amphibians in Brazil;138;31;True;True;True;The audio files used in this study are publicly available from the Zenodo repository at the following URL: https://zenodo.org/record/883621#.Waq5hciGOMo. All other relevant data are available from the Figshare repository at the following URL: https://doi.org/10.6084/m9.figshare.5393977.;2017;7;True;0;0;0;0;0.0;2.0;0.75;0.5;3;plos one
28173751.0;5297207;10.1186/s12862-017-0876-4;876;BMC Evolutionary Biology;Natural Sciences;Biology;Evolutionary Biology;4;False;True;The importance of selection in the evolution of blindness in cavefish;46;37;True;True;True;Simulation and analysis scripts and summarized results for this study can be found at https://github.com/CartwrightLab/Cavefish2017/ and is archived under DOI:10.5281/zenodo.205179.;2017;2;True;0;0;0;0;0.0;1.0;0.5;0.5;3;bmc evolutionary biology
28863146.0;5581172;10.1371/journal.pone.0184037;PONE-D-17-08347;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Involvement of the anterior cingulate cortex in time-based prospective memory task monitoring: An EEG analysis of brain sources using Independent Component and Measure Projection Analysis;67;54;True;True;True;All .set and .fdt files are available from the Zenodo database (http://doi.org/10.5281/zenodo.344878).;2017;7;True;0;0;0;0;0.0;1.0;0.25;0.0;3;plos one
29107988.0;5673219;10.1371/journal.pone.0187463;PONE-D-17-02002;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Basic emotions and adaptation. A computational and evolutionary model;67;28;True;True;True;The DOI that contains the full source code that was used to obtain the findings contained in the manuscript and can be used to reproduce them is the following: https://doi.org/10.5281/zenodo.1037595.;2017;7;True;1;1;1;1;0.0;0.0;0.0;0.0;2;plos one
29566084.0;5864040;10.1371/journal.pone.0194816;PONE-D-17-39816;PLoS ONE;General;General Science & Technology;General Science & Technology;13;True;False;Next-generation sequencing analysis of a cluster of hepatitis C virus infections in a haematology and oncology center;35;35;True;True;True;The original sequencing data are available at: https://zenodo.org/record/1183922 (10.5281/zenodo.1183922).;2018;3;True;0;0;0;0;0.0;5.0;1.538;1.0;3;plos one
29599815.0;5868070;10.1186/s13007-018-0290-y;290;Plant Methods;Natural Sciences;Biology;Plant Biology & Botany;6;False;True;MowJoe: a method for automated-high throughput dissected leaf phenotyping;42;30;True;True;True;The software MowJoe, all sourcecode and the raw andprocessed data is available at https://github.com/Henrik86/Mow_Joe (10.5281/zenodo.1181810).;2018;3;True;0;0;0;0;0.0;5.0;2.0;1.5;3;plant methods
30114202.0;6095529;10.1371/journal.pone.0202115;PONE-D-18-13943;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;Identifying shape transformations from photographs of real objects;32;21;True;True;True;All stimuli and data files will be fully available from the Zenodo database (https://doi.org/10.5281/zenodo.1244096).;2018;7;True;0;0;0;0;1.0;2.0;1.5;1.5;3;plos one
29902232.0;6002245;10.1371/journal.pone.0198962;PONE-D-18-00277;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;Leaf wound induced ultraweak photon emission is suppressed under anoxic stress: Observations of Spathiphyllum under aerobic and anaerobic conditions using novel in vivo methodology;56;30;True;True;True;Supplementary Information in the form of raw experimental data sets and pictures is available at DOI: 10.5281/zenodo.1135265.;2018;6;True;0;0;0;0;0.0;1.0;0.5;0.5;3;plos one
30130370.0;6103509;10.1371/journal.pone.0201840;PONE-D-18-07436;PLoS ONE;General;General Science & Technology;General Science & Technology;8;True;False;Vitamin D status and functional parameters: A cross-sectional study in an older population;73;64;True;True;True;The data for this paper is available at Zenodo with DOI: 10.5281/zenodo.1323203.;2018;7;True;0;0;0;0;0.0;1.0;0.25;0.0;3;plos one
28902899.0;5597131;10.1371/journal.pone.0183804;PONE-D-17-08720;PLoS ONE;General;General Science & Technology;General Science & Technology;8;True;False;Selective autonomic stimulation of the AV node fat pad to control rapid post-operative atrial arrhythmias;18;16;True;True;True;Data are available from the Supporting Information files and Zenodo (https://doi.org/10.5281/zenodo.853485).;2017;7;True;0;0;0;0;0.0;0.0;0.0;0.0;3;plos one
29879196.0;5991752;10.1371/journal.pone.0198733;PONE-D-17-44335;PLoS ONE;General;General Science & Technology;General Science & Technology;8;True;False;Close encounters between infants and household members measured through wearable proximity sensors;44;37;True;True;True;All relevant date are available at the public repository Zenodo, DOI: http://doi.org/10.5281/zenodo.1255839.;2018;6;True;0;0;0;0;1.0;8.0;4.375;4.5;3;plos one
30092768.0;6085674;10.1186/s12889-018-5920-9;5920;BMC Public Health;Health Sciences;Public Health & Health Services;Public Health;6;False;True;Promoting prompt help-seeking for symptoms – assessing the impact of a gynaecological cancer leaflet on presentations to primary care: a record-based randomised control trial;28;18;True;True;True;The datasets generated during this study and the protocol are available in the Zenodo repository, 10.5281/zenodo.846744 [20].;2018;7;True;0;0;0;0;0.0;4.0;1.6669999999999998;1.5;2;bmc public health
30477554.0;6260772;10.1186/s13059-018-1578-y;1578;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;6;False;True;CODEX2: full-spectrum copy number variation detection by high-throughput DNA sequencing;34;31;True;True;True;CODEX2 is an open-source R package available at https://github.com/yuchaojiang/CODEX2 with license GPL-2.0. The source code used in the manuscript is available via Zenodo with DOI 10.5281/zenodo.1455771 [32]. WES and WGS data from the 1000 Genomes Project are downloaded from the FTP site hosted at the EBI ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/ [33]. The melanoma-targeted sequencing data is available with accession number SRP110573 via the Sequence Read Archive [34].;2018;7;True;0;0;0;0;0.0;8.0;2.833;2.5;3;genome biology
29669589.0;5907387;10.1186/s40168-018-0450-3;450;Microbiome;;;;13;False;True;Similarity of the dog and human gut microbiomes in gene content and response to diet;68;57;True;True;True;All sequence data will be made available at the time of publication at the European Nucleotide Archive (study accession nr.: PRJEB20308). The gene catalog (including all taxonomic and functional annotations) can be accessed at 10.5281/zenodo.1198434. Additionally, preprocessed abundance tables and analysis scripts (in Python) are available under an open source license at https://codeocean.com/2018/04/04/similarity-of-the-dog-and-human-gut-microbiomes-in-gene-content-and-response-to-diet.;2018;4;True;0;0;0;0;0.0;35.0;4.769;2.0;3;microbiome
29723244.0;5933734;10.1371/journal.pone.0196503;PONE-D-18-00481;PLoS ONE;General;General Science & Technology;General Science & Technology;5;True;False;The “social brain” is highly sensitive to the mere presence of social information: An automated meta-analysis and an independent study;35;29;True;True;True;Data of the NeuroSynth meta-analysis can be found at http://neurosynth.org/analyses/terms/social/. Data of the independent study is available from https://openneuro.org/datasets/ds001339/versions/00001 (DOI: 10.5281/zenodo.1210217).;2018;5;True;1;1;1;1;0.0;5.0;2.0;2.0;3;plos one
28976989.0;5627906;10.1371/journal.pone.0185449;PONE-D-17-17338;PLoS ONE;General;General Science & Technology;General Science & Technology;7;True;False;Vitamin D and methylarginines in chronic kidney disease (CKD);41;38;True;True;True;Data are available from doi:10.5281/zenodo.997306.;2017;7;True;0;0;0;0;0.0;4.0;1.571;1.0;3;plos one
29596500.0;5875799;10.1371/journal.pone.0194893;PONE-D-17-44383;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Coupled ultradian growth and curvature oscillations during gravitropic movement in disturbed wheat coleoptiles;33;20;True;True;True;Relevant data can be found within the paper and on Zenodo (https://doi.org/10.5281/zenodo.1100953).;2018;3;True;0;0;0;0;0.0;2.0;1.5;2.0;3;plos one
30169519.0;6118355;10.1371/journal.pcbi.1006243;PCOMPBIOL-D-17-00858;PLoS Computational Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;3;True;False;Human Pavlovian fear conditioning conforms to probabilistic learning;68;62;True;True;True;"All datasets included in this study have been uploaded in a public repository (zenodo) and can be accessed through the following links: https://doi.org/10.5281/zenodo.1295636; https://doi.org/10.5281/zenodo.1292569https://doi.org/10.5281/zenodo.1168494; https://doi.org/10.5281/zenodo.1295638.";2018;8;True;0;0;0;0;2.0;7.0;4.0;3.0;3;plos computational biology
29953556.0;6023209;10.1371/journal.pone.0199845;PONE-D-17-37166;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;Manipulating concept spread using concept relationships;53;10;True;True;True;The synthetic networks used within this study can be found in the Zenodo repository: https://zenodo.org/record/1005745#.WeW-G0e1vmE. The raw data used to generate the figures and tables seen within this work can be found in the Zenodo repository: https://zenodo.org/record/1007743#.WeW-RUe1vmE. The source code for this work can be found at the git hub repository: https://github.com/JamesArchbold/ConceptInteraction.;2018;6;True;0;0;0;0;0.0;0.0;0.0;0.0;3;plos one
28817580.0;5560579;10.1371/journal.pone.0182501;PONE-D-17-09046;PLoS ONE;General;General Science & Technology;General Science & Technology;3;True;False;Criticality predicts maximum irregularity in recurrent networks of excitatory nodes;46;30;True;True;True;Data are available from Zenodo at: https://zenodo.org/record/838819#.WYP6gRiZMQ8 DOI: 10.5281/zenodo.838819.;2017;7;True;0;0;0;0;0.0;2.0;0.667;0.0;3;plos one
25836670.0;4383608;10.1371/journal.pone.0120140;PONE-D-14-16964;PLoS ONE;General;General Science & Technology;General Science & Technology;5;True;False;Investigation of Different Sparsity Transforms for the PICCS Algorithm in Small-Animal Respiratory Gated CT;43;26;True;True;True;All relevant data are available from the Zenodo database, under the DOI: http://dx.doi.org/10.5281/zenodo.15685.;2015;4;True;0;0;0;0;0.0;2.0;0.8;1.0;3;plos one
28846743.0;5573273;10.1371/journal.pone.0183944;PONE-D-17-17130;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;Evaluation of two 4th generation point-of-care assays for the detection of Human Immunodeficiency Virus infection;15;12;True;True;True;Data are available from https://doi.org/10.5281/zenodo.845483.;2017;7;True;0;0;0;0;0.0;4.0;2.0;2.0;3;plos one
30188909.0;6126820;10.1371/journal.pone.0202597;PONE-D-18-09558;PLoS ONE;General;General Science & Technology;General Science & Technology;8;True;False;Alterations of the nigrostriatal pathway in a 6-OHDA rat model of Parkinson’s disease evaluated with multimodal MRI;40;37;True;True;True;Data are from the SN-Track study can be found at: DOI: 10.5281/zenodo.1326668 (https://zenodo.org/record/1326668#.W2NGddgzab9).;2018;7;True;1;1;1;1;0.0;3.0;1.125;1.0;3;plos one
27250555.0;4888505;10.1186/s13059-016-0973-5;973;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;3;False;True;Vcfanno: fast, flexible annotation of genetic variants;23;10;True;True;True;Project name: vcfanno Source code: https://github.com/brentp/vcfanno Pre-compiled binaries: https://github.com/brentp/vcfanno/releases Documentation: http://brentp.github.io/vcfanno/ Scripts used in the manuscript: https://github.com/brentp/vcfanno/tree/master/scripts/paper Archived version: DOI: http://dx.doi.org/10.5281/zenodo.49500 Operating system(s): Linux, OSX, Windows Programming language: Go License: MIT Any restrictions to use by non-academics: None;2016;6;True;3;4;4;4;2.0;6.0;4.333;5.0;3;genome biology
